taxonKey,scientificName,year,obs,fit,ucl,lcl
2426661,Pelophylax ridibundus,1971,0,1.2031708782766136e-4,0.00323187825757653,4.479191500915125e-6
2426661,Pelophylax ridibundus,1972,0,2.106123736692465e-4,0.004674606197124764,9.489050001661647e-6
2426661,Pelophylax ridibundus,1973,0,3.646187410908916e-4,0.006725489591121481,1.9767605696723357e-5
2426661,Pelophylax ridibundus,1974,0,6.242989793597257e-4,0.009624888404409936,4.0493894500742486e-5
2426661,Pelophylax ridibundus,1975,0,0.001057169915026254,0.01370140799918549,8.156885987944125e-5
2426661,Pelophylax ridibundus,1976,0,0.0017704982352196067,0.019401620233353963,1.6156712497272975e-4
2426661,Pelophylax ridibundus,1977,0,0.002932545315736639,0.027328810030390924,3.1467971050643954e-4
2426661,Pelophylax ridibundus,1978,0,0.004803883806866632,0.0382931611266071,6.026480695489182e-4
2426661,Pelophylax ridibundus,1979,0,0.007782852198050777,0.05337634906018333,0.0011348244944292892
2426661,Pelophylax ridibundus,1980,0,0.012470492151530675,0.07401417639380019,0.002101126866209576
2426661,Pelophylax ridibundus,1981,0,0.019761819139103017,0.10210169361168493,0.0038249071281019824
2426661,Pelophylax ridibundus,1982,1,0.030971964795972234,0.14012624389954123,0.006845702679439935
2426661,Pelophylax ridibundus,1983,0,0.04800750049081956,0.19133512331056188,0.01204546276448773
2426661,Pelophylax ridibundus,1984,0,0.07359493475124315,0.2599461785774866,0.02083590707383772
2426661,Pelophylax ridibundus,1985,0,0.11157971147416709,0.3514118701058006,0.03542860407336271
2426661,Pelophylax ridibundus,1986,0,0.16730965751155766,0.4727504316769323,0.05921204851646591
2426661,Pelophylax ridibundus,1987,0,0.24811626680631418,0.6329622836572433,0.09725963685892929
2426661,Pelophylax ridibundus,1988,0,0.3639048981553214,0.8435566120659754,0.15698623306040502
2426661,Pelophylax ridibundus,1989,0,0.5278602773304675,1.119223168981149,0.2489552397642432
2426661,Pelophylax ridibundus,1990,0,0.757266002828113,1.4786992622945696,0.38780826748328434
2426661,Pelophylax ridibundus,1991,0,1.0744255195393342,1.9459024153194229,0.5932415664574184
2426661,Pelophylax ridibundus,1992,1,1.507656920753957,2.5514229817562972,0.8908869313125968
2426661,Pelophylax ridibundus,1993,8,2.092315000957892,3.3344859608137742,1.31288064027867
2426661,Pelophylax ridibundus,1994,6,2.8717717630769712,4.345462039491619,1.8978587280838497
2426661,Pelophylax ridibundus,1995,1,3.8982623030375034,5.648860364427893,2.6901796119760046
2426661,Pelophylax ridibundus,1996,0,5.2334786429669435,7.326371854418606,3.7384532549862817
2426661,Pelophylax ridibundus,1997,3,6.9487724567010165,9.478952777811495,5.093963414190026
2426661,Pelophylax ridibundus,1998,8,9.124812245290652,12.226478409955359,6.809990229403289
2426661,Pelophylax ridibundus,1999,23,11.850535395029404,15.703798000287676,8.942753157310868
2426661,Pelophylax ridibundus,2000,11,15.221244826829178,20.05325037517964,11.553553151913833
2426661,Pelophylax ridibundus,2001,11,19.33572735360359,25.414876218098943,14.710689482982657
2426661,Pelophylax ridibundus,2002,24,24.29231907071724,31.91568338066835,18.4898677805211
2426661,Pelophylax ridibundus,2003,18,30.18391301954274,39.65880331741205,22.972670099990644
2426661,Pelophylax ridibundus,2004,17,37.09199447202757,48.71325856845604,28.243153801331303
2426661,Pelophylax ridibundus,2005,94,45.0798950591717,59.10559796024988,34.382478287634264
2426661,Pelophylax ridibundus,2006,51,54.1855710686302,70.81546670675,41.46094417751979
2426661,Pelophylax ridibundus,2007,134,64.4143231120364,83.77793699904068,49.52622576549407
2426661,Pelophylax ridibundus,2008,80,75.73197131670888,97.89598039013366,58.58597520203031
2426661,Pelophylax ridibundus,2009,98,88.059068454523,113.06652604838631,68.58262837013237
2426661,Pelophylax ridibundus,2010,123,101.26675970557017,129.22212454243717,79.35913960227386
2426661,Pelophylax ridibundus,2011,105,115.17487112774775,146.38489078082324,90.61898990077383
2426661,Pelophylax ridibundus,2012,79,129.55272264370797,164.71685933948717,101.89550730690722
2426661,Pelophylax ridibundus,2013,86,144.12301458834918,184.5339263005348,112.56165058887228
2426661,Pelophylax ridibundus,2014,118,158.56893564576902,206.2510356315714,121.91021138311879
2426661,Pelophylax ridibundus,2015,150,172.544397641036,230.2708631888046,129.2893453606309
2426661,Pelophylax ridibundus,2016,131,185.68703900432914,256.88348909520715,134.22301517173904
2426661,Pelophylax ridibundus,2017,177,197.63337856170776,286.2314672072737,136.45932329805956
2426661,Pelophylax ridibundus,2018,229,208.0352717562695,318.3295374278414,135.95557184043992
2426661,Pelophylax ridibundus,2019,320,216.57664880356958,353.09859340683784,132.83951191768293
2435035,Felis catus,1994,0,0.28249659375634095,2.926165380544055,0.027272664086093898
2435035,Felis catus,1995,0,0.32910216585386065,1.91812818375286,0.05646558790340828
2435035,Felis catus,1996,1,0.38243505258059063,1.475936064359078,0.09909410913800708
2435035,Felis catus,1997,0,0.44385364183843123,1.3302094319874382,0.14810153246237004
2435035,Felis catus,1998,0,0.5161233379034049,1.3612523002403412,0.1956898804736785
2435035,Felis catus,1999,1,0.6046781742579724,1.497900205280813,0.24409883457850834
2435035,Felis catus,2000,2,0.7194245535104666,1.695718224126818,0.3052226960999073
2435035,Felis catus,2001,3,0.8775714003545866,1.9443459722259244,0.39608771984064584
2435035,Felis catus,2002,1,1.1086315464295504,2.275085785033707,0.54022749991406
2435035,Felis catus,2003,2,1.4638609164741305,2.7691464458557187,0.7738445129861263
2435035,Felis catus,2004,1,2.034387075538304,3.5789880607850835,1.1563969208127014
2435035,Felis catus,2005,0,2.985801220771793,4.975306166165113,1.791851321751698
2435035,Felis catus,2006,0,4.6226021936266175,7.428710347461823,2.8764684637115514
2435035,Felis catus,2007,1,7.502336282460428,11.73773357557888,4.795222973217493
2435035,Felis catus,2008,9,12.618582730487951,19.22405411768374,8.282780996735658
2435035,Felis catus,2009,48,21.639480256907703,32.01828471739842,14.624990374161001
2435035,Felis catus,2010,55,37.07568452123719,53.43969228300113,25.722572941453137
2435035,Felis catus,2011,60,62.01950442834263,88.22985877827652,43.595433369142576
2435035,Felis catus,2012,114,98.86192473782152,141.35061882174753,69.14494074618764
2435035,Felis catus,2013,156,146.64248562634603,213.02401673503144,100.94645157978005
2435035,Felis catus,2014,200,198.06276636533892,291.19907461702957,134.71491786806897
2435035,Felis catus,2015,160,239.19673549092693,350.71789892470554,163.1370353350565
2435035,Felis catus,2016,204,254.75778255411996,368.88224860133414,175.94104356600243
2435035,Felis catus,2017,225,237.11568191088406,347.9468603431263,161.5874520397128
2435035,Felis catus,2018,208,191.9190307280205,311.03608564786816,118.42006781580434
2435035,Felis catus,2019,146,134.82956124957704,270.2709970310043,67.26215830205425
2436940,Oryctolagus cuniculus,1951,0,0.8091343265873602,3.9969484600138983,0.16379954983450157
2436940,Oryctolagus cuniculus,1952,1,0.6179741836954842,2.5173059258527797,0.1517066669537703
2436940,Oryctolagus cuniculus,1953,2,0.48558079349434924,1.6929286511409387,0.13927858498448445
2436940,Oryctolagus cuniculus,1954,1,0.39254512876960773,1.2154401201805836,0.12677850234025
2436940,Oryctolagus cuniculus,1955,0,0.3264683100479673,0.9293960653108536,0.11467829641599303
2436940,Oryctolagus cuniculus,1956,0,0.27930991347580536,0.7532253899972694,0.1035732847058497
2436940,Oryctolagus cuniculus,1957,0,0.24579467095378157,0.6425456154076686,0.09402448451997752
2436940,Oryctolagus cuniculus,1958,0,0.2224408962261022,0.5725173583152358,0.08642524387291545
2436940,Oryctolagus cuniculus,1959,0,0.20696107937220637,0.5289988810461627,0.08096971451092906
2436940,Oryctolagus cuniculus,1960,0,0.19788996560084304,0.5039131614163189,0.07771267250777276
2436940,Oryctolagus cuniculus,1961,1,0.1943552444961662,0.4927368821516142,0.07666152551483159
2436940,Oryctolagus cuniculus,1962,0,0.195940740360781,0.49311831806226397,0.07785712338571711
2436940,Oryctolagus cuniculus,1963,0,0.20261265706058132,0.504121248337084,0.08143256991559916
2436940,Oryctolagus cuniculus,1964,0,0.2146920675213545,0.5258270542929976,0.0876574978032804
2436940,Oryctolagus cuniculus,1965,0,0.2328648716112426,0.5591497609622442,0.09697947172006759
2436940,Oryctolagus cuniculus,1966,0,0.2582258266541913,0.6057859765982,0.11007283120960672
2436940,Oryctolagus cuniculus,1967,0,0.29235709259679454,0.6682593472334664,0.1279034404015445
2436940,Oryctolagus cuniculus,1968,0,0.3374446383853376,0.7500408461556315,0.15181691045047932
2436940,Oryctolagus cuniculus,1969,0,0.3964381142286917,0.8557395843039375,0.18365771701567185
2436940,Oryctolagus cuniculus,1970,0,0.4732614606430185,0.9913681990622247,0.2259265632504973
2436940,Oryctolagus cuniculus,1971,0,0.5730824673927006,1.1646946461269618,0.281982505479041
2436940,Oryctolagus cuniculus,1972,0,0.7026494258152534,1.38569939330896,0.3562938816185399
2436940,Oryctolagus cuniculus,1973,0,0.8707015338563399,1.6671632550663817,0.4547372063029284
2436940,Oryctolagus cuniculus,1974,1,1.088456370280247,2.025414353062232,0.584935753127473
2436940,Oryctolagus cuniculus,1975,2,1.370172190932034,2.4812586679621895,0.7566207655187114
2436940,Oryctolagus cuniculus,1976,5,1.7337749155061628,3.0611008728631255,0.9819916371546544
2436940,Oryctolagus cuniculus,1977,0,2.2015298495855133,3.798223631117104,1.276052741841988
2436940,Oryctolagus cuniculus,1978,8,2.800727498611754,4.734131817996611,1.6569193303112344
2436940,Oryctolagus cuniculus,1979,7,3.564343167703462,5.9197934997829105,2.1461123969307794
2436940,Oryctolagus cuniculus,1980,11,4.53162403815344,7.416552096716543,2.768889930977714
2436940,Oryctolagus cuniculus,1981,5,5.7485580966638885,9.296489674456584,3.554666476048295
2436940,Oryctolagus cuniculus,1982,8,7.268189436788576,11.642128549639127,4.537536023915706
2436940,Oryctolagus cuniculus,1983,3,9.150765698649842,14.545568060220244,5.756840332732842
2436940,Oryctolagus cuniculus,1984,5,11.463735425042064,18.107412726673463,7.257648117877034
2436940,Oryctolagus cuniculus,1985,17,14.281653032060715,22.436065435217806,9.090970692570943
2436940,Oryctolagus cuniculus,1986,35,17.68609162798458,27.648035698910018,11.313564568559855
2436940,Oryctolagus cuniculus,1987,6,21.7657021953331,33.86977327372704,13.987273792098721
2436940,Oryctolagus cuniculus,1988,5,26.61658475031437,41.241160660315344,17.178046699650054
2436940,Oryctolagus cuniculus,1989,12,32.34314782020151,49.920253004558205,20.955006194056914
2436940,Oryctolagus cuniculus,1990,35,39.05962498809401,60.08832341114992,25.390195924944695
2436940,Oryctolagus cuniculus,1991,11,46.89239335278869,71.95403183311758,30.55974068906306
2436940,Oryctolagus cuniculus,1992,20,55.98320412392699,85.75585724174934,36.54699801024743
2436940,Oryctolagus cuniculus,1993,46,66.493398029406407,101.76291534170934,43.44777237022501
2436940,Oryctolagus cuniculus,1994,57,78.60914589078818,120.27571640337206,51.376936279932025
2436940,Oryctolagus cuniculus,1995,265,92.54773424336678,141.62979964357584,60.47514813362476
2436940,Oryctolagus cuniculus,1996,192,108.56491108814096,166.20593715074796,70.9140727559317
2436940,Oryctolagus cuniculus,1997,232,126.96331846500838,194.45032407512602,82.8987265118637
2436940,Oryctolagus cuniculus,1998,499,148.10206458411994,226.90669136035206,96.66626137192645
2436940,Oryctolagus cuniculus,1999,226,172.4075252611662,264.2595655529786,112.48166061455414
2436940,Oryctolagus cuniculus,2000,96,200.38550869844727,307.38404726024896,130.63251803155066
2436940,Oryctolagus cuniculus,2001,119,232.63496661151385,357.3929310661557,151.42724711676627
2436940,Oryctolagus cuniculus,2002,103,269.86348763457187,415.6679918033729,175.20305482829767
2436940,Oryctolagus cuniculus,2003,50,312.90486753749855,483.86106968900214,202.35034860645032
2436940,Oryctolagus cuniculus,2004,22,362.7391191052173,563.854767152464,233.35737532861972
2436940,Oryctolagus cuniculus,2005,23,420.5153685552008,657.6834433921887,268.87277909726475
2436940,Oryctolagus cuniculus,2006,63,487.5781922425792,767.432086629116,309.77658830341903
2436940,Oryctolagus cuniculus,2007,51,565.4980843174612,895.1528294210391,357.24411838540345
2436940,Oryctolagus cuniculus,2008,374,656.1069188080405,1042.8689252401296,412.7808188441897
2436940,Oryctolagus cuniculus,2009,1116,761.5394812284496,1212.7808421597165,478.1922349935348
2436940,Oryctolagus cuniculus,2010,1683,884.2823936019412,1407.8572506092057,555.4223280066299
2436940,Oryctolagus cuniculus,2011,1850,1027.2320351304782,1633.0880471003566,646.1413123878307
2436940,Oryctolagus cuniculus,2012,1899,1193.7633543306872,1897.7724152293777,750.9177258067638
2436940,Oryctolagus cuniculus,2013,1965,1387.8117569208073,2219.202416371776,867.8890480826503
2436940,Oryctolagus cuniculus,2014,2611,1613.9705134712055,2627.7563599669757,991.3022599961453
2436940,Oryctolagus cuniculus,2015,2129,1877.6063413583756,3172.772959614166,1111.1433493614688
2436940,Oryctolagus cuniculus,2016,1795,2184.9959716523863,3928.8753562024326,1215.158782932682
2436940,Oryctolagus cuniculus,2017,2052,2543.486644430547,5005.148812947314,1292.5338590656331
2436940,Oryctolagus cuniculus,2018,2060,2961.6836894005255,6562.734309261918,1336.5725111988584
2436940,Oryctolagus cuniculus,2019,2410,3449.668879003267,8847.216019084306,1345.080231916314
2439261,Rattus norvegicus,1953,0,0.03981168330205148,0.4909929740069299,0.003228091258431071
2439261,Rattus norvegicus,1954,0,0.04963517344591656,0.48708981325357237,0.005057897693548512
2439261,Rattus norvegicus,1955,0,0.061583845347175106,0.4890283577988604,0.007755317145237378
2439261,Rattus norvegicus,1956,0,0.07604004680980792,0.4967900041291443,0.011638899073610747
2439261,Rattus norvegicus,1957,0,0.09343649774473424,0.5105256582385481,0.017100764613719704
2439261,Rattus norvegicus,1958,0,0.11425895356184501,0.5305483478697804,0.024606821454568256
2439261,Rattus norvegicus,1959,0,0.13904827169248674,0.5573316401589811,0.0346910537057476
2439261,Rattus norvegicus,1960,0,0.1684018354525146,0.59151261813397,0.04794348812581513
2439261,Rattus norvegicus,1961,0,0.20297436192669652,0.633897874855939,0.06499247470882036
2439261,Rattus norvegicus,1962,1,0.24347821066983488,0.6854703854961653,0.08648315131524545
2439261,Rattus norvegicus,1963,0,0.2906834108283339,0.7473942213950114,0.11305525639879922
2439261,Rattus norvegicus,1964,2,0.345417725454493,0.8210131031852762,0.145324605168001
2439261,Rattus norvegicus,1965,0,0.40856716047462566,0.9078382925514576,0.183873191941655
2439261,Rattus norvegicus,1966,1,0.48107738818804097,1.0095220950357289,0.2292524894342567
2439261,Rattus norvegicus,1967,0,0.5639565786171785,1.127816005477383,0.28200257934003214
2439261,Rattus norvegicus,1968,0,0.6582801070920373,1.2645172870824684,0.3426862596658541
2439261,Rattus norvegicus,1969,0,0.7651975289366238,1.4214133422625308,0.4119331378715666
2439261,Rattus norvegicus,1970,1,0.8859420842646747,1.6002374155233274,0.49048557986288016
2439261,Rattus norvegicus,1971,1,1.0218428265921475,1.8026498638645876,0.5792377006698988
2439261,Rattus norvegicus,1972,0,1.1743392730267401,2.0302556824031734,0.6792606173329812
2439261,Rattus norvegicus,1973,1,1.3449982702741379,2.2846621448810023,0.7918108815755105
2439261,Rattus norvegicus,1974,4,1.5355325809668388,2.5675722619139507,0.9183228617110297
2439261,Rattus norvegicus,1975,5,1.7478205406570977,2.88090219101387,1.0603888781339614
2439261,Rattus norvegicus,1976,4,1.9839260381559343,3.2269051416607093,1.2197329490904958
2439261,Rattus norvegicus,1977,1,2.24611805041907,3.6082816665736765,1.3981852755993402
2439261,Rattus norvegicus,1978,2,2.536889036701025,4.028257275734636,1.5976650804559525
2439261,Rattus norvegicus,1979,1,2.8589716840881696,4.490613597029135,1.8201786713124122
2439261,Rattus norvegicus,1980,3,3.215353817514243,4.9996688430529055,2.0678369900776272
2439261,Rattus norvegicus,1981,0,3.6092917626423913,5.560216111667179,2.342892212506502
2439261,Rattus norvegicus,1982,5,4.044323100000637,6.177441668856912,2.6477869341379665
2439261,Rattus norvegicus,1983,3,4.524280590905258,6.856856288853602,2.985204006465223
2439261,Rattus norvegicus,1984,5,5.053310100306436,7.604277202351183,3.358102590205881
2439261,Rattus norvegicus,1985,1,5.635896587295945,8.425893723599202,3.769728337984076
2439261,Rattus norvegicus,1986,4,6.276903663722936,9.32843615836271,4.223593208421942
2439261,Rattus norvegicus,1987,9,6.981633802042668,10.319447897748203,4.723432011945229
2439261,Rattus norvegicus,1988,4,7.755917960256995,11.407639622023176,5.273156007672735
2439261,Rattus norvegicus,1989,3,8.606245139546697,12.603288376587324,5.876835726425461
2439261,Rattus norvegicus,1990,4,9.53994417379979,13.918639151489376,6.538752377201897
2439261,Rattus norvegicus,1991,11,10.565431892519198,15.368277556038512,7.263556417980019
2439261,Rattus norvegicus,1992,14,11.69254380422208,16.969471221014857,8.056561034403044
2439261,Rattus norvegicus,1993,15,12.932965838855674,18.742521249312997,8.924178511743117
2439261,Rattus norvegicus,1994,9,14.30078883853723,20.711213241190684,9.874484851408619
2439261,Rattus norvegicus,1995,77,15.813211948160099,22.903495263062243,10.917882587148846
2439261,Rattus norvegicus,1996,28,17.491427582603034,25.352523795732136,12.067833614614342
2439261,Rattus norvegicus,1997,18,19.361730205588074,28.098202575120673,13.341657550932208
2439261,Rattus norvegicus,1998,32,21.45690496406268,31.189299948668673,14.761433292652981
2439261,Rattus norvegicus,1999,34,23.817971801366042,34.686185383519145,16.35509279726718
2439261,Rattus norvegicus,2000,29,26.496387949950883,38.66419861372624,18.157846265176783
2439261,Rattus norvegicus,2001,49,29.556849196355653,43.217681291430274,20.214118580890627
2439261,Rattus norvegicus,2002,41,33.08088141050612,48.46478843537467,22.580202044113378
2439261,Rattus norvegicus,2003,3,37.17148323983055,54.55338844314078,25.32783399310062
2439261,Rattus norvegicus,2004,1,41.9591752212949,61.66870251467922,28.548879957904962
2439261,Rattus norvegicus,2005,5,47.60993932311302,70.04390300985888,32.361222389783975
2439261,Rattus norvegicus,2006,2,54.33570965936617,79.97582024310492,36.915774482994145
2439261,Rattus norvegicus,2007,9,62.408319348828336,91.84943845412681,42.40416043360519
2439261,Rattus norvegicus,2008,41,72.17814841792446,106.17739532710443,49.065859008786866
2439261,Rattus norvegicus,2009,103,84.09919422339885,123.66482235419107,57.19229069660541
2439261,Rattus norvegicus,2010,107,98.76295890960276,145.31622472805628,67.1234204634319
2439261,Rattus norvegicus,2011,115,116.94450592220583,172.60993521804562,79.23076645682599
2439261,Rattus norvegicus,2012,161,139.6654100019014,207.77604846553163,93.88197963652763
2439261,Rattus norvegicus,2013,84,168.28030702519854,254.22426114277116,111.39087042755403
2439261,Rattus norvegicus,2014,311,204.5966337571734,317.183722386961,131.97329998447535
2439261,Rattus norvegicus,2015,283,251.04137361795972,404.66176812381894,155.73937602306074
2439261,Rattus norvegicus,2016,285,310.89485865808956,528.9412354789616,182.73412367351327
2439261,Rattus norvegicus,2017,481,388.62092522637005,709.0391509221938,213.00124728990136
2439261,Rattus norvegicus,2018,907,490.33649189939746,974.8572957013964,246.63084160971673
2439261,Rattus norvegicus,2019,479,624.4841704905067,1374.2616406019774,283.77455039958073
