gbifID	species	speciesKey	genus	genusKey	eventDate	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters
4855151891	Aethalura punctulata	1990150	Aethalura	1990136	2024-05-02T07:07:00Z	50.438735	6.108835	2
4855146964	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-05-04T14:56:00Z	50.927403	4.043315	8
4855128637	Chiasmia clathrata	4525078	Chiasmia	4525072	2024-05-05T12:58:22Z	50.962994	5.668926	8
4855116713	Pseudopanthera macularia	1954563	Pseudopanthera	1954555	2024-05-05T11:24:49Z	49.841187	5.00765	1403
4855114751	Pseudopanthera macularia	1954563	Pseudopanthera	1954555	2024-05-05T14:12:37Z	50.826892	2.9677	19
4855113643	Ematurga atomaria	1956440	Ematurga	1956434	2024-05-07T10:29:00Z	49.664212	5.771988	224
4855112863	Lobophora halterata	5144426	Lobophora	1964936	2024-05-01T07:33:00Z	50.551542	5.098315	1
4855110611	Micropterix calthella	1939677	Micropterix	1939616	2024-05-01T00:00:00Z	50.79264	4.413504	8
4855108508	Coenonympha pamphilus	1911461	Coenonympha	1911078	2024-05-05T11:38:00Z	51.156242	4.600355	8
4855107718	Cauchas rufimitrella	4522886	Cauchas	4404934	2024-05-05T16:36:25Z	50.981374	4.537598	164
4855094294	Ematurga atomaria	1956440	Ematurga	1956434	2024-05-05T12:55:07Z	50.963125	5.669376	7
4855082826	Epirrhoe alternata	8361848	Epirrhoe	1964577	2024-04-29T16:31:00Z	49.671028	5.8915	8
4855081475	Cilix glaucata	1951557	Cilix	1951549	2024-05-01T07:32:00Z	50.551543	5.09831	1
4855079943	Pyralis farinalis	1872901	Pyralis	1872845	2024-05-05T13:34:35Z	51.002003	4.5133	3
4855072531	Phlogophora meticulosa	1782560	Phlogophora	1782524	2024-05-05T12:23:10Z	51.071895	3.686282	66
4855063530	Lycia hirtaria	5147681	Lycia	1976515	2024-05-01T07:03:00Z	50.43874	6.108835	2
4855058437	Erannis defoliaria	1956599	Erannis	1956545	2024-04-28T14:53:20Z	50.95665	4.632688	4
4855048716	Pararge aegeria	8049830	Pararge	1894469	2024-05-01T15:36:45Z	50.735186	6.015729	557
4855039157	Araschnia levana	1902533	Araschnia	1902519	2024-05-01T11:27:00Z	49.66413	5.771605	184
4855026577	Lasiommata megera	4535632	Pararge	1894469	2024-05-01T16:17:18Z	50.434082	3.939985	507
4855015941	Lomographa temerata	1986056	Lomographa	1985969	2024-05-01T07:12:00Z	50.438725	6.108854	2
4855007153	Drymonia ruficornis	5118892	Drymonia	1825444	2024-05-02T06:59:00Z	50.438732	6.108841	2
4854993005	Cydia strobilella	4530002	Cydia	1737701	2024-05-02T07:50:00Z	50.55155	5.098331	1
4854992425	Esperia sulphurella	5770913	Dafa	1835027	2024-04-12T08:29:00Z	50.570736	3.507858	2
4854989481	Lycia hirtaria	5147681	Lycia	1976515	2024-05-02T07:16:00Z	50.438735	6.108848	2
4854985027	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-05-05T12:42:00Z	50.813985	4.434762	16
4854981693	Pyrausta despicata	1890576	Pyrausta	1890369	2024-05-05T13:27:00Z	49.664293	5.772013	203
4854979516	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-05-05T09:38:00Z	49.6641	5.77153	6
4854978742	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-05-07T10:24:00Z	49.664028	5.771318	98
4854967905	Mythimna albipuncta	5772178	Mythimna	1767644	2024-05-03T09:32:00Z	49.664007	5.771257	228
4854964624	Gonepteryx rhamni	1920712	Gonepteryx	1920704	2024-05-01T11:00:00Z	49.664	5.771315	206
4854958302	Autographa gamma	1792418	Autographa	1792405	2024-05-05T20:26:56Z	50.59351	3.411974	56
4854954030	Autographa gamma	1792418	Autographa	1792405	2024-05-01T07:19:00Z	50.43875	6.108842	2
4854953259	Autographa gamma	1792418	Autographa	1792405	2024-05-05T14:41:37Z	50.828767	2.966253	4
4854936525	Peridea anceps	1822346	Peridea	1822307	2024-05-01T07:34:00Z	50.438732	6.108846	2
4854933528	Pieris brassicae	1920506	Pieris	1920481	2024-05-02T09:05:00Z	51.152653	4.627206	8
4854929760	Pseudopanthera macularia	1954563	Pseudopanthera	1954555	2024-05-05T15:04:00Z	51.098702	3.325317	195
4854921237	Lobophora halterata	5144426	Lobophora	1964936	2024-04-29T08:17:21Z	51.253272	2.971654	86
4854897656	Celastrina argiolus	1925918	Celastrina	1925804	2024-04-30T16:44:00Z	49.663993	5.771313	69
4854887399	Smerinthus ocellata	1862580	Smerinthus	1862568	2024-05-01T16:24:50Z	51.280858	3.225363	8
4854874510	Orthosia cruda	11992983	Orthosia	1798902	2024-05-02T08:33:00Z	51.150166	4.630201	8
4854857647	Aleucis distinctata	4524403	Aleucis	4524400	2024-05-01T07:38:00Z	50.438737	6.10885	2
4854833477	Euclidia glyphica	1798408	Euclidia	1798377	2024-05-07T08:29:00Z	49.664015	5.771267	108
4854821285	Lythria cruentaria	1959735	Lythria	1959668	2024-04-08T18:15:22Z	51.197475	5.26738	4
4854812314	Incurvaria masculella	4522933	Incurvaria	1860657	2024-05-02T15:23:00Z	49.664133	5.771485	38
4854810441	Thyatira batis	5142870	Thyatira	1951569	2024-04-30T23:13:00Z	49.664185	5.772358	2
4854806284	Pararge aegeria	8049830	Pararge	1894469	2024-05-05T12:30:38Z	50.963103	5.673786	12
4854805176	Cossus cossus	5101394	Cossus	1730815	2024-04-29T11:16:56Z	50.583252	3.434326	66
4854794041	Gonepteryx rhamni	1920712	Gonepteryx	1920704	2024-05-05T15:25:00Z	50.981472	4.537285	2
4854793434	Araschnia levana	1902533	Araschnia	1902519	2024-05-01T14:46:31Z	50.844524	3.77538	72
4854791500	Opisthograptis luteolata	1960617	Opisthograptis	1960592	2024-05-02T00:00:00Z	50.809883	4.406433	1
4854786219	Diaphora mendica	6097214	Diaphora	3261008	2024-05-02T07:03:00Z	50.438738	6.108849	2
4853190621	Acasis viretata	7681733	Acasis	1968199	2024-04-29T09:28:00Z	49.664057	5.771445	99
4853165108	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-29T12:30:00Z	49.664085	5.771435	105
4853148491	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-21T14:58:00Z	50.733022	4.46904	29
4853098407	Aglais io	4535827	Aglais	1894779	2024-04-23T12:08:40Z	50.81302	4.398028	3
4853093388	Pyrausta aurata	1890534	Pyrausta	1890369	2024-04-27T00:00:00Z	50.381031	5.522149	31
4853018482	Aglais io	4535827	Aglais	1894779	2024-04-18T11:41:34Z	50.928522	5.387835	85
4853002887	Cossus cossus	5101394	Cossus	1730815	2024-04-13T14:00:00Z	50.38435	4.520958	195
4852984181	Esperia sulphurella	5770913	Dafa	1835027	2024-04-13T17:25:52Z	50.684159	4.375669	16
4852941911	Pieris napi	1920494	Pieris	1920481	2024-04-23T15:26:47Z	50.595613	4.302673	9
4852922209	Esperia sulphurella	5770913	Dafa	1835027	2024-04-23T13:27:36Z	50.813104	4.397937	3
4852911983	Hypena rostralis	1798594	Hypena	1798514	2024-04-19T20:00:11Z	51.110719	5.238308	179
4852901238	Pararge aegeria	8049830	Pararge	1894469	2024-04-18T12:29:34Z	50.610587	3.764765	3
4852888480	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-20T14:05:35Z	50.214472	5.295028	10
4852883505	Erannis defoliaria	1956599	Erannis	1956545	2024-04-18T11:12:06Z	50.928025	5.386503	211
4852839979	Adela viridella	1860987	Adela	1856563	2024-04-18T10:00:16Z	50.153222	4.207887	5
4852821463	Pyrausta despicata	1890576	Pyrausta	1890369	2024-04-07T11:48:00Z	49.664068	5.771477	46
4852809747	Arctia caja	5115874	Arctia	5115807	2024-04-18T00:00:00Z	50.790709	4.410196	13
4852805574	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-08T10:33:43Z	51.237446	4.60697	8
4852795145	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-18T09:54:00Z	49.664357	5.772106	8
4852789373	Aphomia sociella	1870250	Aphomia	1870242	2024-04-18T23:20:00Z	50.433256	4.86709	23
4852763117	Autographa gamma	1792418	Autographa	1792405	2024-04-29T00:00:00Z	50.792653	4.413462	8
4852758584	Cydalima perspectalis	4532122	Cydalima	1884886	2024-04-14T14:08:29Z	50.338872	4.523338	9
4852753512	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-29T13:01:41Z	51.025989	5.569375	3
4852737427	Pieris napi	1920494	Pieris	1920481	2024-04-12T14:20:35Z	51.047585	5.222041	13
4852732818	Cydalima perspectalis	4532122	Cydalima	1884886	2024-04-14T14:06:20Z	50.33884	4.523437	4
4852709079	Gonepteryx rhamni	1920712	Gonepteryx	1920704	2024-04-30T16:22:53Z	50.874985	4.751848	124
4852702195	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-17T17:00:00Z	49.664377	5.772136	4
4852700680	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-29T10:35:04Z	50.613485	6.214644	2766
4852657904	Pieris napi	1920494	Pieris	1920481	2024-04-29T20:01:20Z	51.007201	3.78006	7
4852645126	Pieris napi	1920494	Pieris	1920481	2024-03-31T11:28:33Z	50.360742	5.579338	1397
4852630754	Pheosia tremula	1825983	Pheosia	1825963	2024-04-30T08:09:00Z	50.551557	5.0983	1
4852593053	Esperia sulphurella	5770913	Dafa	1835027	2024-04-30T00:00:00Z	50.809737	4.406592	1
4852566021	Cydalima perspectalis	4532122	Cydalima	1884886	2024-04-30T12:19:58Z	50.874732	4.751783	245
4852560949	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-29T14:08:00Z	49.664092	5.771428	100
4852556696	Euthrix potatoria	1734453	Euthrix	1734388	2024-04-29T00:00:00Z	50.791504	4.414577	61
4852533023	Adela viridella	1860987	Adela	1856563	2024-04-28T15:38:20Z	50.119003	5.919717	200
4852519000	Cossus cossus	5101394	Cossus	1730815	2024-04-29T16:35:56Z	50.696472	3.685258	17
4852485332	Ematurga atomaria	1956440	Ematurga	1956434	2024-04-23T15:06:00Z	49.664053	5.77129	186
4852460914	Plodia interpunctella	1873079	Plodia	1873074	2024-04-21T20:14:00Z	50.559261	4.695983	494
4852412719	Phlogophora meticulosa	1782560	Phlogophora	1782524	2024-04-30T18:31:48Z	50.831909	3.238475	13
4852405450	Anania hortulata	8858121	Anania	7739898	2024-04-18T07:55:00Z	50.570673	3.507807	4
4852387042	Syndemis musculana	1744180	Syndemis	1744165	2024-04-20T00:00:00Z	50.809729	4.406548	1
4852386736	Clostera curtula	1822796	Clostera	1822778	2024-04-19T19:21:22Z	50.813133	4.397967	3
4852354024	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-30T10:30:00Z	49.663987	5.771267	40
4852341797	Notodonta ziczac	4534909	Notodonta	1825076	2024-04-22T08:13:05Z	51.066508	3.096971	171
4852313554	Aporia crataegi	1920218	Aporia	8319926	2024-04-27T10:20:59Z	50.270326	5.531548	26389
4852293669	Pararge aegeria	8049830	Pararge	1894469	2024-04-28T15:47:00Z	50.713484	4.5085	54
4852278029	Adela viridella	1860987	Adela	1856563	2024-04-17T15:41:52Z	50.954563	4.632617	4
4852268783	Clostera anachoreta	1822830	Clostera	1822778	2024-04-29T21:09:00Z	49.664187	5.772322	2
4852201248	Operophtera brumata	1972449	Operophtera	1972425	2024-04-18T11:12:32Z	50.928028	5.386503	176
4852197552	Cameraria ohridella	1749449	Cameraria	1749401	2024-04-07T00:34:07Z	50.821904	4.379549	30
4852195984	Erannis defoliaria	1956599	Erannis	1956545	2024-04-22T13:50:47Z	51.043394	3.692456	41
4852194018	Esperia sulphurella	5770913	Dafa	1835027	2024-04-26T17:17:38Z	50.813115	4.398151	6
4852189364	Lasiocampa quercus	1734826	Lasiocampa	1734683	2024-04-30T12:20:45Z	50.874732	4.751783	203
4852169903	Erannis defoliaria	1956599	Erannis	1956545	2024-04-18T13:15:00Z	50.929314	5.390443	153
4852132085	Orthosia cerasi	1798984	Orthosia	1798902	2024-04-27T00:00:00Z	50.381384	5.521989	15
4852120327	Pyrausta despicata	1890576	Pyrausta	1890369	2024-04-27T00:00:00Z	50.381017	5.522031	61
4852094892	Smerinthus ocellata	1862580	Smerinthus	1862568	2024-04-25T16:52:31Z	50.820336	4.395097	23
4852087901	Pararge aegeria	8049830	Pararge	1894469	2024-04-30T10:53:00Z	51.152592	4.627796	8
4852031559	Hofmannophila pseudospretella	1836899	Hofmannophila	1836898	2024-04-19T15:45:00Z	50.551548	5.098271	1
4851982300	Idaea seriata	5147039	Idaea	1973909	2024-04-25T08:29:29Z	50.934044	4.433554	26293
4851966838	Cydalima perspectalis	4532122	Cydalima	1884886	2024-04-24T16:53:26Z	50.453656	4.168787	91
4851962024	Pieris napi	1920494	Pieris	1920481	2024-03-29T12:59:00Z	51.072069	2.825399	10
4851958270	Tyria jacobaeae	5115777	Tyria	1809069	2024-04-30T09:28:44Z	51.108864	4.526858	32
4851904109	Ematurga atomaria	1956440	Ematurga	1956434	2024-04-29T12:24:00Z	49.665477	5.769568	145
4851900509	Erannis defoliaria	1956599	Erannis	1956545	2024-04-18T11:57:50Z	50.92873	5.389377	46
4851900004	Yponomeuta cagnagellus	4525369	Yponomeuta	1830379	2024-04-27T00:00:00Z	50.381357	5.521963	15
4851892034	Pararge aegeria	8049830	Pararge	1894469	2024-04-18T12:23:34Z	50.929243	5.390693	123
4851888293	Operophtera brumata	1972449	Operophtera	1972425	2024-04-26T17:36:00Z	50.843329	4.36441	20
4851877928	Pieris napi	1920494	Pieris	1920481	2024-04-23T14:15:33Z	50.214472	5.294872	11
4851863627	Pieris napi	1920494	Pieris	1920481	2024-04-29T20:01:36Z	51.007269	3.780087	5
4851863204	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-21T11:50:00Z	50.876691	5.568609	138
4851824442	Aglais io	4535827	Aglais	1894779	2024-04-18T12:40:00Z	50.928531	5.387915	67
4851820485	Araschnia levana	1902533	Araschnia	1902519	2024-04-15T18:11:18Z	50.681978	3.406303	6
4851797999	Mormo maura	1761735	Mormo	1761728	2024-04-17T11:22:17Z	50.630145	4.783333	212
4851786877	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-28T15:20:43Z	49.669523	5.902263	8
4851725976	Erannis defoliaria	1956599	Erannis	1956545	2024-04-18T12:09:42Z	50.929177	5.390053	209
4847259923	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-01T10:34:00Z	50.460236	3.685226	1448
4847238315	Aglais io	4535827	Aglais	1894779	2024-03-20T15:46:00Z	51.06438	3.680359	470
4847230197	Aglais io	4535827	Aglais	1894779	2024-04-14T14:12:44Z	50.778644	3.948972	101
4847220581	Lasiocampa trifolii	1734704	Lasiocampa	1734683	2024-04-12T17:33:11Z	51.196072	5.26813	4
4847218816	Lycia hirtaria	5147681	Lycia	1976515	2024-04-14T07:22:00Z	50.438731	6.108847	2
4847209232	Pararge aegeria	8049830	Pararge	1894469	2024-04-13T09:47:00Z	51.190395	4.345716	421
4847200525	Euproctis chrysorrhoea	1821856	Euproctis	9078901	2024-04-13T11:41:40Z	51.199185	2.843626	188
4847200202	Cydalima perspectalis	4532122	Cydalima	1884886	2024-04-12T16:54:00Z	50.274596	4.900997	45
4847192891	Aglais io	4535827	Aglais	1894779	2024-04-13T18:46:48Z	50.804063	4.649307	71
4847187711	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-13T13:56:00Z	49.664094	5.771428	10
4847181525	Polygonia c-album	1898544	Polygonia	1898474	2024-04-14T14:33:56Z	50.708852	4.790732	82
4847176905	Orthosia incerta	1799135	Orthosia	1798902	2024-04-13T07:43:00Z	50.438743	6.108832	2
4847172489	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-13T12:20:37Z	50.813063	4.398181	7
4847169694	Pieris napi	1920494	Pieris	1920481	2024-04-10T19:14:00Z	51.125586	5.226278	99
4847166151	Orthosia gothica	1798974	Orthosia	1798902	2024-04-13T07:46:00Z	50.438736	6.108824	2
4847164218	Lobophora halterata	5144426	Lobophora	1964936	2024-04-12T09:15:00Z	50.551473	5.100925	244
4847124297	Cossus cossus	5101394	Cossus	1730815	2024-04-12T13:13:37Z	51.331822	3.384388	4
4847119415	Xanthorhoe fluctuata	1986157	Xanthorhoe	1986081	2024-04-16T13:34:00Z	51.149305	4.621394	2
4847113200	Orthosia gothica	1798974	Orthosia	1798902	2024-04-13T07:49:00Z	50.438717	6.108802	2
4847106539	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-13T10:34:00Z	49.664045	5.771337	167
4847099578	Lycia hirtaria	5147681	Lycia	1976515	2024-04-14T07:14:00Z	50.438738	6.108828	2
4847097119	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-13T12:02:00Z	50.737162	4.362157	4
4847082739	Phlogophora meticulosa	1782560	Phlogophora	1782524	2024-04-14T19:15:39Z	51.047321	3.752869	12
4847080587	Pararge aegeria	8049830	Pararge	1894469	2024-04-11T14:22:04Z	50.813019	4.398046	153
4847056644	Polygonia c-album	1898544	Polygonia	1898474	2024-04-12T11:35:00Z	50.748943	4.34494	12
4847052391	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-13T10:44:00Z	49.66404	5.771312	117
4847024407	Pararge aegeria	8049830	Pararge	1894469	2024-04-14T16:18:26Z	50.952217	4.630858	9
4847021815	Aglais io	4535827	Aglais	1894779	2024-04-13T16:36:32Z	50.417842	4.998008	4
4847018767	Gymnoscelis rufifasciata	1992066	Gymnoscelis	1991946	2024-04-13T07:55:00Z	50.551551	5.09832	1
4847006292	Aglais io	4535827	Aglais	1894779	2024-04-13T15:28:03Z	50.593067	3.413352	173
4846993430	Pheosia tremula	1825983	Pheosia	1825963	2024-04-13T07:39:00Z	50.438748	6.108831	4
4846984052	Lycia hirtaria	5147681	Lycia	1976515	2024-04-14T06:56:00Z	50.438732	6.108847	2
4846980559	Pararge aegeria	8049830	Pararge	1894469	2024-04-10T11:21:00Z	50.73712	4.36202	204
4846979154	Aethalura punctulata	1990150	Aethalura	1990136	2024-04-14T06:48:00Z	50.43874	6.108857	2
4846973851	Semioscopis steinkellneriana	1835432	Semioscopis	1835429	2024-04-14T07:05:00Z	50.438728	6.108848	2
4846970365	Lycia hirtaria	5147681	Lycia	1976515	2024-04-14T09:37:00Z	50.551551	5.098319	1
4846966046	Aphomia sociella	1870250	Aphomia	1870242	2024-04-15T23:51:10Z	50.593468	3.411992	97
4846960979	Orthosia cerasi	1798984	Orthosia	1798902	2024-04-14T06:59:00Z	50.438724	6.108831	2
4846957821	Pararge aegeria	8049830	Pararge	1894469	2024-04-13T14:59:00Z	51.071467	3.109383	182
4846951756	Pieris rapae	1920496	Pieris	1920481	2024-04-11T14:33:40Z	50.812942	4.398109	106
4846948963	Diaphora mendica	6097214	Diaphora	3261008	2024-04-14T09:37:00Z	50.551544	5.09833	1
4846947504	Pararge aegeria	8049830	Pararge	1894469	2024-04-14T13:55:35Z	50.773086	3.954228	5
4846924021	Pieris napi	1920494	Pieris	1920481	2024-04-06T15:22:10Z	50.221517	5.241457	679
4846919161	Vanessa atalanta	1898286	Vanessa	1898261	2024-04-13T18:12:27Z	50.709352	4.779977	160
4846911907	Watsonalla cultraria	1952812	Watsonalla	1952801	2024-04-14T16:19:32Z	50.710128	4.274842	4
4846903326	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-12T11:44:58Z	50.812881	4.398119	8
4846902978	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-14T16:12:00Z	49.664143	5.77161	6
4846901913	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-14T15:14:43Z	50.70897	4.790426	40
4846899354	Gonepteryx rhamni	1920712	Gonepteryx	1920704	2024-04-13T11:01:00Z	49.664033	5.771278	177
4846888419	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-13T18:20:36Z	50.844882	3.775721	90
4846887589	Noctua fimbriata	1789745	Noctua	1789671	2024-04-12T11:27:21Z	50.763044	4.37208	7
4846885382	Celastrina argiolus	1925918	Celastrina	1925804	2024-04-14T16:15:00Z	49.66406	5.771312	211
4846882286	Pieris rapae	1920496	Pieris	1920481	2024-04-10T10:18:09Z	50.614103	4.56177	215
4846876294	Pterostoma palpina	1825064	Pterostoma	1825057	2024-04-13T07:52:00Z	50.551555	5.098326	1
4846874380	Lobophora halterata	5144426	Lobophora	1964936	2024-04-12T09:15:00Z	50.551559	5.098327	1
4846873276	Xylocampa areola	1768150	Xylocampa	1768136	2024-04-14T07:18:00Z	50.438724	6.10884	2
4846872148	Aglais io	4535827	Aglais	1894779	2024-04-10T10:15:09Z	50.613996	4.561785	262
4846871633	Timandra comae	1966017	Timandra	1965967	2024-04-12T20:13:56Z	50.593601	3.411924	100
4846869948	Amphipyra berbera	1766128	Amphipyra	1766123	2024-04-13T18:22:37Z	50.953367	4.071366	26293
4846825143	Hofmannophila pseudospretella	1836899	Hofmannophila	1836898	2024-04-10T18:28:41Z	49.865578	5.110872	96
4846818088	Celastrina argiolus	1925918	Celastrina	1925804	2024-04-10T13:32:00Z	50.869237	2.853392	26293
4846811547	Cydalima perspectalis	4532122	Cydalima	1884886	2024-04-14T17:08:00Z	50.53909	4.267966	177
4846811194	Cydalima perspectalis	4532122	Cydalima	1884886	2024-04-11T15:13:45Z	50.926868	4.327423	232
4607669225	Pararge aegeria	8049830	Pararge	1894469	2024-04-10T14:17:11Z	50.6246	3.77707	4
4607664213	Conistra vaccinii	1768702	Conistra	1768691	2024-04-09T08:06:00Z	50.438718	6.108841	2
4607663391	Polygonia c-album	1898544	Polygonia	1898474	2024-04-07T11:37:00Z	51.03298	4.27773	10
4607662584	Aglais io	4535827	Aglais	1894779	2024-04-06T16:14:18Z	50.956389	5.661517	225
4607661492	Lycia hirtaria	5147681	Lycia	1976515	2024-04-06T22:44:00Z	50.961741	5.488078	2
4607657501	Polygonia c-album	1898544	Polygonia	1898474	2024-04-06T15:24:43Z	50.217912	5.244629	624
4607657367	Nola confusalis	4534782	Nola	1801758	2024-04-06T22:08:00Z	50.961696	5.488075	4
4607649108	Conistra vaccinii	1768702	Conistra	1768691	2024-04-06T22:08:00Z	50.961696	5.488075	4
4607649080	Aglais io	4535827	Aglais	1894779	2024-04-06T14:50:00Z	50.570141	4.202758	27
4607647398	Adela viridella	1860987	Adela	1856563	2024-04-07T10:20:00Z	51.372667	4.932132	8
4607641641	Polygonia c-album	1898544	Polygonia	1898474	2024-04-10T12:44:20Z	49.729872	5.650769	240
4607637994	Orthosia incerta	1799135	Orthosia	1798902	2024-04-08T07:10:00Z	50.438742	6.108853	2
4607626817	Orthosia incerta	1799135	Orthosia	1798902	2024-04-09T08:13:00Z	50.438714	6.108848	2
4607625554	Anorthoa munda	6544687	Anorthoa	4407310	2024-04-06T22:57:00Z	50.961741	5.488078	2
4607625518	Drymonia ruficornis	5118892	Drymonia	1825444	2024-04-06T22:03:00Z	50.961696	5.488075	4
4607621502	Pararge aegeria	8049830	Pararge	1894469	2024-04-07T14:37:56Z	50.813205	4.398092	3
4607619438	Adela viridella	1860987	Adela	1856563	2024-04-06T12:03:00Z	50.428168	5.632031	168
4607616670	Polygonia c-album	1898544	Polygonia	1898474	2024-04-07T14:45:00Z	50.994112	3.651832	193
4607616301	Celastrina argiolus	1925918	Celastrina	1925804	2024-04-07T12:24:10Z	50.58941	3.403	178
4607611522	Aglais io	4535827	Aglais	1894779	2024-04-06T15:05:50Z	50.874163	4.261755	4
4607606108	Pararge aegeria	8049830	Pararge	1894469	2024-04-08T15:43:33Z	51.037036	3.786113	4
4607604668	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-10T18:01:00Z	50.551544	5.098404	1
4607603128	Orthosia cruda	11992983	Orthosia	1798902	2024-04-06T22:52:00Z	50.961741	5.488078	2
4607602780	Nymphalis polychloros	7762841	Nymphalis	5130576	2024-04-06T13:49:10Z	51.003064	4.592075	8
4607601757	Gymnoscelis rufifasciata	1992066	Gymnoscelis	1991946	2024-04-07T08:09:00Z	50.551557	5.098326	1
4607599303	Acleris hastiana	1740392	Acleris	1739724	2024-04-07T08:09:00Z	50.551552	5.098352	1
4607598940	Aglais io	4535827	Aglais	1894779	2024-04-07T13:19:00Z	50.570959	4.200891	54
4607598263	Acasis viretata	7681733	Acasis	1968199	2024-04-06T22:51:00Z	50.961741	5.488078	2
4607591203	Cerastis rubricosa	5110885	Cerastis	1777868	2024-04-08T07:31:00Z	50.438725	6.108846	2
4607590343	Nymphalis polychloros	7762841	Nymphalis	5130576	2024-04-06T18:32:28Z	50.574529	3.869005	4
4607588124	Scoliopteryx libatrix	1798449	Scoliopteryx	1798440	2024-03-22T12:39:00Z	50.988838	5.658593	26293
4607581511	Polygonia c-album	1898544	Polygonia	1898474	2024-04-06T16:48:00Z	50.771513	4.452668	8
4607578745	Anthocharis cardamines	1919712	Anthocharis	1919696	2024-04-06T14:12:00Z	50.771324	4.452204	15
4607577346	Celastrina argiolus	1925918	Celastrina	1925804	2024-04-07T10:11:00Z	50.420283	5.621307	31
4607576307	Cossus cossus	5101394	Cossus	1730815	2024-03-31T16:38:48Z	50.209092	4.838536	27
4607573637	Adela viridella	1860987	Adela	1856563	2024-04-01T11:57:33Z	50.790654	4.406119	512
4607572973	Pararge aegeria	8049830	Pararge	1894469	2024-04-06T14:17:00Z	50.570332	4.200548	66
4607572836	Pararge aegeria	8049830	Pararge	1894469	2024-04-05T08:31:00Z	51.127459	5.237987	8
4607563949	Eupithecia abbreviata	1984117	Eupithecia	1982367	2024-03-31T00:28:00Z	49.664197	5.77229	77
4607561432	Pieris napi	1920494	Pieris	1920481	2024-04-04T16:22:00Z	50.650265	5.977436	2
4607545759	Orthosia cerasi	1798984	Orthosia	1798902	2024-04-07T07:51:00Z	50.438745	6.108848	2
4607545731	Opisthograptis luteolata	1960617	Opisthograptis	1960592	2024-04-07T08:06:00Z	50.551557	5.098321	1
4607545419	Peridea anceps	1822346	Peridea	1822307	2024-04-06T22:01:00Z	50.961696	5.488075	4
4607541077	Anticlea derivata	1975793	Anticlea	1975783	2024-04-07T08:08:00Z	50.551559	5.098317	1
4607524379	Trichopteryx carpinata	5147608	Trichopteryx	1975292	2024-04-09T07:59:00Z	50.43874	6.108857	2
