speciesKey	species	iucnRedListCategory	inFlanders	inWallonia	inBrussels	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey
2984676	Pachysandra terminalis	NE	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Buxales	5939628	Buxaceae	6703	Pachysandra	2984674
2996929	Rubus ulmifolius	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638
2926110	Borago officinalis	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Borago	2926109
5334208	Corydalis solida	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Corydalis	7576308
8012439	Symphoricarpos albus	NE	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Symphoricarpos	7892576
3067353	Euphorbia characias	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237
5414335	Primula vulgaris	NE	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Primula	8026112
2888513	Pseudofumaria lutea	NE	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Pseudofumaria	9513921
3114643	Carduus acanthoides	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carduus	3114511
NA	NA	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phyllostachys	2705978
3069460	Euphorbia oblongata	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	11397237
3026074	Cotoneaster salicifolius	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Cotoneaster	3025563
5373358	Lobularia maritima	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lobularia	3040809
NA	NA	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	NA	NA	NA	NA	NA	NA	NA	NA
5289686	Setaria verticillata	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Setaria	2702955
2684191	Taxodium distichum	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Taxodium	2684190
2926130	Pentaglottis sempervirens	NE	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Pentaglottis	2926129
2684120	Sequoiadendron giganteum	EN	FALSE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Sequoiadendron	2684119
2650829	Cyrtomium falcatum	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Cyrtomium	8245169
5284237	Cryptomeria japonica	NT	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Cryptomeria	2683915
5408087	Lobelia erinus	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Campanulaceae	8801	Lobelia	2756426
3036892	Aralia elata	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Aralia	3036858
7738766	Miscanthus sacchariflorus	NE	FALSE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Miscanthus	2706020
7135755	Rhododendron luteum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026
3150935	Echinacea purpurea	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Echinacea	3150914
5551241	Iberis sempervirens	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Iberis	5377149
2883007	Kalmia angustifolia	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Kalmia	2882989
7296321	Viola riviniana	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237
2926045	Brunnera macrophylla	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Brunnera	2926044
2925870	Amsinckia menziesii	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Amsinckia	2925869
7437751	Urtica membranacea	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Urtica	2984391
5384741	Silene coronaria	NE	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897
2739071	Trachycarpus fortunei	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Trachycarpus	2739070
2747530	Crocus sieberi	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Crocus	2747303
5290167	Phyllostachys aurea	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phyllostachys	2705978
2683866	Chamaecyparis lawsoniana	NT	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Chamaecyparis	2683848
3032653	Heuchera sanguinea	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Saxifragaceae	2402	Heuchera	3032645
NA	NA	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Symphytum	2926061
3114225	Rudbeckia hirta	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Rudbeckia	3114220
3034681	Myrrhis odorata	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Myrrhis	3034680
7952471	Pseudosasa japonica	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Pseudosasa	2706208
3189073	Epilobium brachycarpum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Epilobium	3189067
3189815	Aesculus hippocastanum	VU	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Aesculus	3189801
3085381	Polycarpon tetraphyllum	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Polycarpon	3085379
2747567	Crocus vernus	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Crocus	2747303
2891079	Geranium macrorrhizum	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Geraniales	624	Geraniaceae	4676	Geranium	2889949
9151957	Medicago sativa	LC	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200
5290177	Lagurus ovatus	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Lagurus	2706017
6443709	Tragopogon dubius	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Tragopogon	3092408
8116963	Acanthus hungaricus	NE	FALSE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Acanthus	3173198
9419993	Erodium moschatum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Geraniales	624	Geraniaceae	4676	Erodium	2891616
7828251	Mahonia japonica	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Berberidaceae	6673	Mahonia	3033842
2687182	Tsuga canadensis	NT	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Tsuga	8527396
3034182	Ammi majus	NE	FALSE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Ammi	3034181
5373368	Rapistrum rugosum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Rapistrum	8306649
2888439	Papaver somniferum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Papaver	2888431
7307829	Lavandula dentata	NE	FALSE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Lavandula	2927302
NA	NA	NE	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Larix	2686156
6362904	Populus trichocarpa	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183
2888380	Eschscholzia californica	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Eschscholzia	2888379
2687210	Tsuga heterophylla	LC	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Tsuga	8527396
NA	NA	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047
3006171	Rosa carolina	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rosa	8395064
5284809	Pinus nigra	LC	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pinus	2684241
2685796	Pseudotsuga menziesii	LC	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Pseudotsuga	2685775
NA	NA	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Musaceae	4686	Musa	2760990
7327990	Rhododendron ponticum	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026
2702808	Echinochloa crus-galli	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Echinochloa	2702794
5361762	Myriophyllum heterophyllum	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Haloragaceae	6694	Myriophyllum	2984253
4063383	Trachystemon orientale	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Trachystemon	7295025
2891390	Geranium phaeum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Geraniales	624	Geraniaceae	4676	Geranium	2889949
5375012	Arabis procurrens	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Arabis	5374837
2781074	Hemerocallis fulva	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asphodelaceae	4259209	Hemerocallis	9557223
7810918	Scrophularia vernalis	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Scrophulariaceae	2390	Scrophularia	3170861
5341501	Melissa officinalis	NE	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Melissa	2927330
NA	NA	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Symphyotrichum	3151391
2929710	Solanum chenopodioides	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997
6027089	Smyrnium perfoliatum	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Smyrnium	3034781
3039270	Elaeagnus pungens	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Elaeagnaceae	2408	Elaeagnus	3039266
3033888	Mahonia bealei	NE	FALSE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Berberidaceae	6673	Mahonia	3033842
2888585	Viburnum tinus	LC	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Viburnaceae	4924416	Viburnum	2888580
3690997	Cardamine occulta	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Cardamine	3045622
5284827	Picea sitchensis	LC	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Picea	7606064
3169756	Nerium oleander	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Nerium	3169755
5356517	Lathyrus latifolius	LC	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062
2888867	Rheum rhabarbarum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rheum	2888863
5414239	Ilex crenata	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	10792217
5598915	Lonicera pileata	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Lonicera	2888645
2677047	Orthodontium lineare	NE	TRUE	FALSE	FALSE	Plantae	6	Bryophyta	35	Bryopsida	327	Orthodontiales	12199839	Orthodontiaceae	5792190	Orthodontium	2677042
5333354	Leucothoe fontanesiana	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Leucothoe	7328687
2765272	Tradescantia virginiana	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Commelinales	553	Commelinaceae	2763195	Tradescantia	2765096
2974832	Vicia faba	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751
9398259	Sporobolus anglicus	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Sporobolus	2704744
2986130	Ribes sanguineum	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095
7903057	Brassica rapa	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506
5376648	Lepidium virginicum	NE	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713
3036033	Hedera colchica	NE	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Araliaceae	8800	Hedera	3036021
5376961	Lepidium draba	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713
5415012	Linaria purpurea	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Linaria	3172168
9148577	Alnus incana	LC	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Alnus	2876099
2702084	Juncus tenuis	NE	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072
5598598	Lonicera acuminata	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Lonicera	2888645
9823072	Oxalis stricta	NE	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Oxalidaceae	6697	Oxalis	2891642
2772094	Muscari botryoides	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Muscari	2772004
NA	NA	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Lavandula	2927302
5355395	Spartium junceum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Spartium	8109416
5392174	Bidens frondosa	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Bidens	3105856
2865448	Elodea canadensis	LC	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Hydrocharitaceae	3721	Elodea	7454696
2650827	Cyrtomium fortunei	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Cyrtomium	8245169
5350005	Coronilla varia	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Coronilla	2943640
4129708	Lolium multiflorum	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Lolium	2706217
2683894	Xanthocyparis nootkatensis	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Cupressaceae	8144	Xanthocyparis	2683893
8152187	Muscari armeniacum	NE	TRUE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Muscari	2772004
2715482	Cyperus eragrostis	LC	TRUE	TRUE	TRUE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455
2926042	Nonea lutea	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Nonea	2926040
5369784	Geum macrophyllum	NE	TRUE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Geum	3024294
5671747	Cenchrus alopecuroides	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Cenchrus	2703201
2702808	Echinochloa crus-galli	NE	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Echinochloa	2702794
3129663	Baccharis halimifolia	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Baccharis	3129135
2679898	Brachythecium rutabulum	NE	TRUE	FALSE	FALSE	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Brachytheciaceae	4651	Brachythecium	9479232
7470937	Exsertotheca crispa	NE	FALSE	TRUE	FALSE	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Neckeraceae	4665	Exsertotheca	7974455
2951984	Ulex europaeus	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ulex	2951953
5290149	Phragmites australis	LC	FALSE	FALSE	TRUE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Phragmites	2705783
6413649	Juncus bufonius	LC	TRUE	FALSE	FALSE	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072
2888960	Rumex sanguineus	NE	FALSE	TRUE	FALSE	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Rumex	2888942
7708376	Dicranoweisia cirrata	NE	TRUE	FALSE	FALSE	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Rhabdoweisiaceae	4641	Dicranoweisia	2672903
